id,user,uid,version,changeset,timestamp
60252542,adrianojbr,2339960,6,49642450,2017-06-18T19:37:30Z
60252543,adrianojbr,2339960,6,59351952,2018-05-28T22:00:57Z
60252546,adrianojbr,2339960,14,51893169,2017-09-09T22:17:37Z
60252547,adrianojbr,2339960,11,52105234,2017-09-16T21:27:23Z
60252548,André Alvarenga,94659,4,54747045,2017-12-19T02:38:01Z
60252549,adrianojbr,2339960,15,52105234,2017-09-16T21:27:23Z
60252550,André Alvarenga,94659,16,62203770,2018-09-01T18:01:57Z
60252551,adrianojbr,2339960,7,59351952,2018-05-28T22:00:57Z
60273479,adrianojbr,2339960,27,64988693,2018-11-28T21:48:28Z
60273480,adrianojbr,2339960,17,63079500,2018-10-01T02:08:38Z
60333400,adrianojbr,2339960,16,52581171,2017-10-02T23:38:25Z
60333402,adrianojbr,2339960,20,57891714,2018-04-07T13:38:02Z
60333403,adrianojbr,2339960,11,52105234,2017-09-16T21:27:24Z
60333404,adrianojbr,2339960,4,49642450,2017-06-18T19:37:30Z
60333405,André Alvarenga,94659,11,62745843,2018-09-19T23:08:26Z
60333406,adrianojbr,2339960,4,49642450,2017-06-18T19:37:31Z
60333407,adrianojbr,2339960,7,49642450,2017-06-18T19:37:31Z
60333408,André Alvarenga,94659,4,66383155,2019-01-17T04:24:25Z
60333409,adrianojbr,2339960,20,52581171,2017-10-02T23:38:25Z
60333410,adrianojbr,2339960,15,51893169,2017-09-09T22:17:39Z
60333412,adrianojbr,2339960,14,52105234,2017-09-16T21:27:25Z
60333413,adrianojbr,2339960,14,52581171,2017-10-02T23:38:25Z
60333414,adrianojbr,2339960,18,59488216,2018-06-02T15:33:32Z
60333415,adrianojbr,2339960,3,49642450,2017-06-18T19:37:31Z
60333416,adrianojbr,2339960,10,52105234,2017-09-16T21:27:26Z
60333417,poeiradasestrelas,4834210,4,54405601,2017-12-06T16:07:04Z
60333418,adrianojbr,2339960,9,49642450,2017-06-18T19:37:31Z
60333419,adrianojbr,2339960,20,51893169,2017-09-09T22:17:40Z
60333420,André Alvarenga,94659,21,67718121,2019-03-02T16:46:19Z
60429580,adrianojbr,2339960,7,52105234,2017-09-16T21:27:26Z
60429581,adrianojbr,2339960,13,59103172,2018-05-19T13:53:29Z
60429582,adrianojbr,2339960,15,51893169,2017-09-09T22:17:41Z
60429583,adrianojbr,2339960,21,66833451,2019-02-01T13:33:54Z
60429584,adrianojbr,2339960,12,52105234,2017-09-16T21:27:26Z
60429585,Tomio,1875819,12,52195545,2017-09-19T23:30:37Z
60429586,Tomio,1875819,6,52195545,2017-09-19T23:30:37Z
60429588,adrianojbr,2339960,9,59448423,2018-06-01T03:42:39Z
60429589,Tomio,1875819,12,52195545,2017-09-19T23:30:38Z
60429590,adrianojbr,2339960,12,59400732,2018-05-30T14:29:40Z
60511698,adrianojbr,2339960,16,52608753,2017-10-03T21:06:41Z
60511700,adrianojbr,2339960,11,59323562,2018-05-27T22:40:11Z
60511702,adrianojbr,2339960,5,60354404,2018-07-02T17:35:50Z
60511703,adrianojbr,2339960,10,52105234,2017-09-16T21:27:27Z
60511704,adrianojbr,2339960,11,52105234,2017-09-16T21:27:27Z
60511706,adrianojbr,2339960,4,49642450,2017-06-18T19:37:32Z
60511707,adrianojbr,2339960,10,64849580,2018-11-24T17:31:00Z
60511711,adrianojbr,2339960,11,64849580,2018-11-24T17:31:00Z
60511712,adrianojbr,2339960,10,59112065,2018-05-19T21:46:11Z
60511715,poeiradasestrelas,4834210,8,55074933,2018-01-01T12:41:23Z
60511716,adrianojbr,2339960,7,49642450,2017-06-18T19:37:32Z
60511717,adrianojbr,2339960,14,52105234,2017-09-16T21:27:28Z
60722748,adrianojbr,2339960,10,52105234,2017-09-16T21:27:28Z
60722750,André Alvarenga,94659,24,55010643,2017-12-29T14:03:39Z
60722751,adrianojbr,2339960,7,66659631,2019-01-26T17:11:43Z
60722752,adrianojbr,2339960,11,52105234,2017-09-16T21:27:28Z
60722754,adrianojbr,2339960,4,49642450,2017-06-18T19:37:32Z
60785789,adrianojbr,2339960,14,59438127,2018-05-31T17:11:59Z
60785791,adrianojbr,2339960,11,66971400,2019-02-06T17:48:25Z
60785792,adrianojbr,2339960,14,52581171,2017-10-02T23:38:26Z
60785793,adrianojbr,2339960,10,59586331,2018-06-06T02:55:20Z
60785795,adrianojbr,2339960,6,59438127,2018-05-31T17:11:59Z
60785796,adrianojbr,2339960,17,59438127,2018-05-31T17:11:59Z
60785797,adrianojbr,2339960,12,59438127,2018-05-31T17:11:59Z
60785798,adrianojbr,2339960,7,59586331,2018-06-06T02:55:20Z
60786510,adrianojbr,2339960,8,52105234,2017-09-16T21:27:29Z
60786511,adrianojbr,2339960,9,52105234,2017-09-16T21:27:29Z
60786512,adrianojbr,2339960,16,59195944,2018-05-23T01:49:07Z
60786513,André Alvarenga,94659,14,63077817,2018-09-30T23:09:00Z
60786514,adrianojbr,2339960,13,51893169,2017-09-09T22:17:45Z
60786516,adrianojbr,2339960,13,59196064,2018-05-23T02:03:57Z
60786517,André Alvarenga,94659,5,65857395,2018-12-29T03:19:12Z
60786518,adrianojbr,2339960,13,51893169,2017-09-09T22:17:46Z
60786520,adrianojbr,2339960,14,52105234,2017-09-16T21:27:30Z
60786521,adrianojbr,2339960,13,52105234,2017-09-16T21:27:30Z
60786522,adrianojbr,2339960,6,49642450,2017-06-18T19:37:33Z
60786524,adrianojbr,2339960,9,52105234,2017-09-16T21:27:30Z
60786525,adrianojbr,2339960,12,59196064,2018-05-23T02:03:57Z
60786526,adrianojbr,2339960,17,52105234,2017-09-16T21:27:31Z
60786527,FeExred,7166016,18,54499536,2017-12-10T00:11:57Z
60786528,adrianojbr,2339960,9,52105234,2017-09-16T21:27:31Z
60786529,adrianojbr,2339960,9,52105234,2017-09-16T21:27:31Z
60786531,adrianojbr,2339960,10,52105234,2017-09-16T21:27:32Z
60786532,adrianojbr,2339960,7,48638909,2017-05-13T02:01:41Z
60786533,adrianojbr,2339960,14,52105234,2017-09-16T21:27:32Z
60786534,adrianojbr,2339960,10,52105234,2017-09-16T21:27:32Z
60786535,adrianojbr,2339960,10,52105234,2017-09-16T21:27:32Z
60786536,adrianojbr,2339960,13,52105234,2017-09-16T21:27:32Z
60786538,André Alvarenga,94659,12,63077817,2018-09-30T23:09:00Z
60786539,adrianojbr,2339960,8,48609440,2017-05-12T02:37:47Z
60786540,adrianojbr,2339960,11,52105234,2017-09-16T21:27:32Z
60786542,adrianojbr,2339960,4,49642450,2017-06-18T19:37:35Z
60786543,adrianojbr,2339960,12,52105234,2017-09-16T21:27:33Z
60786545,adrianojbr,2339960,11,57125721,2018-03-12T21:50:13Z
60786546,adrianojbr,2339960,13,62326944,2018-09-06T00:08:13Z
60786547,adrianojbr,2339960,13,62326944,2018-09-06T00:08:14Z
60786548,adrianojbr,2339960,13,52105234,2017-09-16T21:27:33Z
60786549,adrianojbr,2339960,13,52105234,2017-09-16T21:27:33Z
60786550,André Alvarenga,94659,14,57097271,2018-03-12T02:19:16Z
60786551,adrianojbr,2339960,20,52105234,2017-09-16T21:27:34Z
60786740,André Alvarenga,94659,9,67907540,2019-03-08T02:52:43Z
61132968,adrianojbr,2339960,3,53897768,2017-11-18T11:36:09Z
61132969,adrianojbr,2339960,5,53897768,2017-11-18T11:36:09Z
61132971,André Alvarenga,94659,11,65800573,2018-12-27T03:17:20Z
61133670,André Alvarenga,94659,6,55339308,2018-01-11T01:29:30Z
61133671,adrianojbr,2339960,4,49642450,2017-06-18T19:37:36Z
61133672,adrianojbr,2339960,4,49642450,2017-06-18T19:37:36Z
61133673,adrianojbr,2339960,10,51893169,2017-09-09T22:17:50Z
61133674,adrianojbr,2339960,4,49642450,2017-06-18T19:37:36Z
61133675,adrianojbr,2339960,12,52105234,2017-09-16T21:27:34Z
61133676,adrianojbr,2339960,14,52105234,2017-09-16T21:27:34Z
61133677,André Alvarenga,94659,14,66382547,2019-01-17T03:46:17Z
61134739,adrianojbr,2339960,11,52105234,2017-09-16T21:27:34Z
61134740,adrianojbr,2339960,7,59351952,2018-05-28T22:00:58Z
61134742,adrianojbr,2339960,7,60072902,2018-06-22T11:25:14Z
61134744,adrianojbr,2339960,5,49642450,2017-06-18T19:37:36Z
61134746,adrianojbr,2339960,11,59002411,2018-05-16T03:14:04Z
61134747,poeiradasestrelas,4834210,4,49373732,2017-06-08T17:06:37Z
61134748,adrianojbr,2339960,6,60394071,2018-07-04T01:04:16Z
61134749,adrianojbr,2339960,11,59488216,2018-06-02T15:33:32Z
61134750,adrianojbr,2339960,16,58744067,2018-05-07T02:33:41Z
61134751,adrianojbr,2339960,11,53821386,2017-11-15T22:05:16Z
61134752,adrianojbr,2339960,17,58744067,2018-05-07T02:33:41Z
61134979,Geogast,51045,8,54499625,2017-12-10T00:22:14Z
61134980,André Alvarenga,94659,8,56852066,2018-03-03T17:08:48Z
61134981,adrianojbr,2339960,5,49642450,2017-06-18T19:37:37Z
61134982,André Alvarenga,94659,5,55538114,2018-01-18T03:19:52Z
61134985,adrianojbr,2339960,8,49642450,2017-06-18T19:37:38Z
61134986,adrianojbr,2339960,11,49642450,2017-06-18T19:37:38Z
61135254,André Alvarenga,94659,16,67864508,2019-03-07T01:08:29Z
61135255,André Alvarenga,94659,20,62714330,2018-09-19T02:05:10Z
61135256,André Alvarenga,94659,21,62201981,2018-09-01T16:38:31Z
61135257,André Alvarenga,94659,17,62201981,2018-09-01T16:38:31Z
61135258,adrianojbr,2339960,13,56012119,2018-02-03T00:08:07Z
61136262,FeExred,7166016,5,54499414,2017-12-10T00:03:52Z
61136263,adrianojbr,2339960,14,59488216,2018-06-02T15:33:32Z
61136264,adrianojbr,2339960,12,52608753,2017-10-03T21:06:42Z
61139180,adrianojbr,2339960,7,51893169,2017-09-09T22:17:54Z
61603669,adrianojbr,2339960,9,51893169,2017-09-09T22:17:54Z
61603670,adrianojbr,2339960,5,49642450,2017-06-18T19:37:38Z
61603671,adrianojbr,2339960,8,58852850,2018-05-10T14:47:49Z
61603672,André Alvarenga,94659,15,63077817,2018-09-30T23:09:00Z
61603676,André Alvarenga,94659,14,67974213,2019-03-09T23:05:38Z
61603677,André Alvarenga,94659,8,67974070,2019-03-09T22:58:45Z
61603678,adrianojbr,2339960,12,52581171,2017-10-02T23:38:26Z
61603680,poeiradasestrelas,4834210,16,54192901,2017-11-30T01:12:46Z
61603682,adrianojbr,2339960,12,59615993,2018-06-06T22:04:08Z
61603684,adrianojbr,2339960,4,49642450,2017-06-18T19:37:39Z
61603686,adrianojbr,2339960,5,49642450,2017-06-18T19:37:39Z
61603688,André Alvarenga,94659,6,65796224,2018-12-26T21:38:29Z
61603697,adrianojbr,2339960,7,59351952,2018-05-28T22:00:58Z
61603698,adrianojbr,2339960,6,54034804,2017-11-23T20:01:23Z
70187771,adrianojbr,2339960,4,49642450,2017-06-18T19:37:40Z
70187774,adrianojbr,2339960,12,62326944,2018-09-06T00:08:14Z
70187775,adrianojbr,2339960,3,49642450,2017-06-18T19:37:40Z
70187776,adrianojbr,2339960,5,49642450,2017-06-18T19:37:40Z
70187779,André Alvarenga,94659,8,53165937,2017-10-23T02:18:05Z
70187782,adrianojbr,2339960,8,49642450,2017-06-18T19:37:40Z
70187784,adrianojbr,2339960,4,49642450,2017-06-18T19:37:40Z
70187785,adrianojbr,2339960,11,55697566,2018-01-23T22:09:49Z
70187786,adrianojbr,2339960,17,52105234,2017-09-16T21:27:38Z
70187787,adrianojbr,2339960,8,51893169,2017-09-09T22:17:56Z
70187788,adrianojbr,2339960,5,49642450,2017-06-18T19:37:40Z
70187789,adrianojbr,2339960,14,64715833,2018-11-20T22:09:59Z
70365142,adrianojbr,2339960,35,58694602,2018-05-05T01:11:24Z
87201063,adrianojbr,2339960,7,54495558,2017-12-09T20:14:55Z
87322475,adrianojbr,2339960,15,49642450,2017-06-18T19:37:41Z
87322477,adrianojbr,2339960,6,49642450,2017-06-18T19:37:41Z
87626550,adrianojbr,2339960,13,58600336,2018-05-02T02:42:17Z
87626565,adrianojbr,2339960,15,56870449,2018-03-04T13:20:33Z
88861062,adrianojbr,2339960,11,58600336,2018-05-02T02:42:18Z
88861066,adrianojbr,2339960,11,58600336,2018-05-02T02:42:18Z
92695934,adrianojbr,2339960,39,58393801,2018-04-25T02:15:07Z
93392119,André Alvarenga,94659,7,50143030,2017-07-09T02:32:09Z
93392125,adrianojbr,2339960,6,49642450,2017-06-18T19:37:45Z
93392164,adrianojbr,2339960,5,49642450,2017-06-18T19:37:45Z
93392170,adrianojbr,2339960,4,49642450,2017-06-18T19:37:45Z
93392171,adrianojbr,2339960,5,49642450,2017-06-18T19:37:45Z
93392172,adrianojbr,2339960,4,49642450,2017-06-18T19:37:45Z
93392180,adrianojbr,2339960,5,49642450,2017-06-18T19:37:45Z
93392183,adrianojbr,2339960,4,49642450,2017-06-18T19:37:45Z
93392197,adrianojbr,2339960,6,49642450,2017-06-18T19:37:45Z
93392212,adrianojbr,2339960,10,59586331,2018-06-06T02:55:20Z
93392215,adrianojbr,2339960,10,59586331,2018-06-06T02:55:20Z
93392216,adrianojbr,2339960,5,59586331,2018-06-06T02:55:20Z
93392221,adrianojbr,2339960,5,59586331,2018-06-06T02:55:20Z
93392234,adrianojbr,2339960,23,59615993,2018-06-06T22:04:08Z
93392244,adrianojbr,2339960,5,59438127,2018-05-31T17:12:00Z
93392250,adrianojbr,2339960,6,59438127,2018-05-31T17:12:00Z
93392251,adrianojbr,2339960,5,59438127,2018-05-31T17:12:00Z
93392256,adrianojbr,2339960,5,59438127,2018-05-31T17:12:00Z
93392258,adrianojbr,2339960,10,59445199,2018-05-31T22:26:31Z
93392265,adrianojbr,2339960,11,59377439,2018-05-29T19:37:12Z
93392271,adrianojbr,2339960,9,59438127,2018-05-31T17:12:00Z
93392275,adrianojbr,2339960,15,59347674,2018-05-28T18:26:50Z
93392281,adrianojbr,2339960,8,59324753,2018-05-28T00:38:07Z
93392286,adrianojbr,2339960,8,59316117,2018-05-27T15:33:06Z
93392289,adrianojbr,2339960,8,60165773,2018-06-26T02:42:06Z
93392297,adrianojbr,2339960,13,60413714,2018-07-04T16:26:30Z
93392302,adrianojbr,2339960,9,60413714,2018-07-04T16:26:30Z
93392305,adrianojbr,2339960,13,60165773,2018-06-26T02:42:06Z
93392308,adrianojbr,2339960,5,49642450,2017-06-18T19:37:46Z
93392309,adrianojbr,2339960,8,60165773,2018-06-26T02:42:06Z
93392312,adrianojbr,2339960,11,60165773,2018-06-26T02:42:06Z
93392319,adrianojbr,2339960,7,60165773,2018-06-26T02:42:07Z
93392323,adrianojbr,2339960,5,60165773,2018-06-26T02:42:07Z
93392328,adrianojbr,2339960,12,66264000,2019-01-13T01:02:58Z
93392329,adrianojbr,2339960,7,60192039,2018-06-26T19:03:39Z
93392335,adrianojbr,2339960,10,68000528,2019-03-10T20:28:51Z
93392337,adrianojbr,2339960,6,60196380,2018-06-26T23:18:49Z
93392345,adrianojbr,2339960,9,60196380,2018-06-26T23:18:49Z
93392352,adrianojbr,2339960,5,60196380,2018-06-26T23:18:50Z
93392355,adrianojbr,2339960,7,67171160,2019-02-13T17:51:39Z
93392362,adrianojbr,2339960,5,49642450,2017-06-18T19:37:47Z
93392366,Victor 2015,2622158,6,58299612,2018-04-21T22:27:41Z
93392369,adrianojbr,2339960,5,49642450,2017-06-18T19:37:47Z
93392372,adrianojbr,2339960,6,49642450,2017-06-18T19:37:47Z
93392379,Victor 2015,2622158,5,58299612,2018-04-21T22:27:41Z
93392383,adrianojbr,2339960,8,60354404,2018-07-02T17:35:50Z
93392388,adrianojbr,2339960,5,48480820,2017-05-07T17:35:49Z
93392395,adrianojbr,2339960,6,49642450,2017-06-18T19:37:47Z
93392400,adrianojbr,2339960,4,48480820,2017-05-07T17:35:49Z
93392412,adrianojbr,2339960,5,49642450,2017-06-18T19:37:47Z
93392423,adrianojbr,2339960,5,49230968,2017-06-03T23:03:35Z
93392424,adrianojbr,2339960,5,49230968,2017-06-03T23:03:35Z
93392427,adrianojbr,2339960,2,48480820,2017-05-07T17:35:49Z
93392429,adrianojbr,2339960,5,49230968,2017-06-03T23:03:35Z
93392434,adrianojbr,2339960,2,48480820,2017-05-07T17:35:49Z
93392435,adrianojbr,2339960,2,48480820,2017-05-07T17:35:49Z
93392437,adrianojbr,2339960,5,61777809,2018-08-18T19:01:28Z
93392451,André Alvarenga,94659,10,59514475,2018-06-03T17:41:36Z
93392452,adrianojbr,2339960,6,47384439,2017-04-02T15:10:54Z
93392512,adrianojbr,2339960,36,58743092,2018-05-07T00:35:28Z
93392530,adrianojbr,2339960,4,49642450,2017-06-18T19:37:47Z
93446531,adrianojbr,2339960,7,49642450,2017-06-18T19:37:47Z
93459316,adrianojbr,2339960,12,60165773,2018-06-26T02:42:07Z
93460097,FeExred,7166016,12,56090518,2018-02-05T16:52:35Z
93460100,adrianojbr,2339960,8,33864219,2015-09-07T18:32:52Z
93460103,adrianojbr,2339960,11,58833749,2018-05-09T22:14:32Z
93466648,adrianojbr,2339960,7,57897240,2018-04-07T18:01:37Z
93467286,adrianojbr,2339960,5,59438127,2018-05-31T17:12:00Z
93475953,adrianojbr,2339960,7,58719243,2018-05-06T01:33:08Z
93475955,adrianojbr,2339960,8,58719243,2018-05-06T01:33:09Z
93476491,adrianojbr,2339960,5,48459582,2017-05-06T19:11:13Z
93731808,adrianojbr,2339960,9,58718285,2018-05-05T23:35:21Z
93788652,adrianojbr,2339960,14,58741755,2018-05-06T22:24:34Z
93788654,adrianojbr,2339960,12,60157018,2018-06-25T17:01:14Z
93793300,adrianojbr,2339960,14,52608753,2017-10-03T21:06:42Z
93793301,adrianojbr,2339960,22,52608753,2017-10-03T21:06:42Z
93793302,adrianojbr,2339960,14,59033471,2018-05-17T00:42:13Z
93829015,adrianojbr,2339960,17,59351952,2018-05-28T22:00:58Z
93830157,adrianojbr,2339960,14,59351952,2018-05-28T22:00:58Z
93830557,adrianojbr,2339960,26,59374856,2018-05-29T17:45:08Z
93832150,André Alvarenga,94659,14,53722680,2017-11-12T20:11:55Z
93834620,adrianojbr,2339960,11,60106130,2018-06-23T18:02:09Z
93834621,adrianojbr,2339960,5,49642450,2017-06-18T19:37:48Z
93935199,André Alvarenga,94659,5,56134004,2018-02-07T01:06:17Z
93937889,adrianojbr,2339960,6,59586331,2018-06-06T02:55:21Z
93939082,adrianojbr,2339960,7,59586331,2018-06-06T02:55:21Z
93975046,adrianojbr,2339960,6,60157018,2018-06-25T17:01:15Z
93975047,adrianojbr,2339960,5,60106130,2018-06-23T18:02:09Z
93975048,adrianojbr,2339960,5,59492476,2018-06-02T19:19:03Z
93975049,adrianojbr,2339960,5,57891989,2018-04-07T13:52:07Z
93975050,adrianojbr,2339960,7,59606312,2018-06-06T15:05:28Z
93975051,adrianojbr,2339960,6,58684765,2018-05-04T16:33:22Z
93975052,adrianojbr,2339960,7,60110609,2018-06-24T00:03:25Z
93975053,adrianojbr,2339960,7,60131369,2018-06-24T22:45:55Z
93975054,adrianojbr,2339960,4,46309301,2017-02-22T14:42:12Z
93975055,adrianojbr,2339960,7,60110609,2018-06-24T00:03:25Z
93975056,adrianojbr,2339960,5,59586331,2018-06-06T02:55:21Z
93975057,adrianojbr,2339960,8,60157018,2018-06-25T17:01:15Z
93975058,adrianojbr,2339960,13,60157018,2018-06-25T17:01:15Z
93975059,adrianojbr,2339960,6,59606312,2018-06-06T15:05:29Z
93975061,adrianojbr,2339960,9,59586331,2018-06-06T02:55:21Z
93975063,adrianojbr,2339960,6,59492476,2018-06-02T19:19:04Z
93983142,adrianojbr,2339960,4,47384439,2017-04-02T15:10:57Z
93983144,adrianojbr,2339960,4,47384439,2017-04-02T15:10:57Z
93983145,adrianojbr,2339960,6,47384439,2017-04-02T15:10:57Z
93984403,adrianojbr,2339960,6,61759172,2018-08-17T22:32:35Z
93984407,adrianojbr,2339960,5,49642450,2017-06-18T19:37:49Z
93984409,poeiradasestrelas,4834210,5,49373732,2017-06-08T17:06:37Z
93984413,adrianojbr,2339960,5,49642450,2017-06-18T19:37:49Z
93984415,adrianojbr,2339960,5,49642450,2017-06-18T19:37:49Z
93984416,adrianojbr,2339960,4,49642450,2017-06-18T19:37:49Z
93984421,adrianojbr,2339960,6,49642450,2017-06-18T19:37:49Z
93986406,adrianojbr,2339960,4,49642450,2017-06-18T19:37:50Z
93986408,adrianojbr,2339960,5,58684765,2018-05-04T16:33:22Z
93986409,poeiradasestrelas,4834210,6,49373732,2017-06-08T17:06:37Z
94132480,adrianojbr,2339960,5,49642450,2017-06-18T19:37:50Z
94132481,adrianojbr,2339960,3,47384439,2017-04-02T15:10:58Z
94132482,adrianojbr,2339960,3,47384439,2017-04-02T15:10:58Z
94132768,adrianojbr,2339960,5,49642450,2017-06-18T19:37:50Z
94148071,André Alvarenga,94659,8,54744574,2017-12-18T22:55:50Z
94154562,adrianojbr,2339960,4,49642450,2017-06-18T19:37:50Z
94154572,André Alvarenga,94659,4,68158109,2019-03-15T01:37:38Z
94154579,André Alvarenga,94659,6,68158109,2019-03-15T01:37:39Z
94154585,André Alvarenga,94659,5,57679254,2018-03-31T04:35:48Z
94154591,André Alvarenga,94659,7,62747431,2018-09-20T01:49:22Z
94154596,adrianojbr,2339960,4,49642450,2017-06-18T19:37:50Z
94154597,adrianojbr,2339960,4,49642450,2017-06-18T19:37:50Z
94154600,adrianojbr,2339960,4,49642450,2017-06-18T19:37:51Z
94157130,adrianojbr,2339960,5,49642450,2017-06-18T19:37:51Z
94157133,adrianojbr,2339960,6,49642450,2017-06-18T19:37:51Z
94157135,adrianojbr,2339960,5,49642450,2017-06-18T19:37:51Z
94157136,adrianojbr,2339960,4,49642450,2017-06-18T19:37:51Z
94157137,adrianojbr,2339960,4,49642450,2017-06-18T19:37:51Z
94157138,adrianojbr,2339960,4,49642450,2017-06-18T19:37:51Z
94157141,adrianojbr,2339960,4,49642450,2017-06-18T19:37:51Z
94157142,adrianojbr,2339960,5,49642450,2017-06-18T19:37:51Z
94157143,adrianojbr,2339960,6,49642450,2017-06-18T19:37:51Z
94157145,adrianojbr,2339960,5,49642450,2017-06-18T19:37:51Z
94157148,André Alvarenga,94659,5,57679065,2018-03-31T04:17:37Z
94157150,adrianojbr,2339960,4,49642450,2017-06-18T19:37:52Z
94157671,adrianojbr,2339960,4,49642450,2017-06-18T19:37:52Z
94159574,adrianojbr,2339960,6,59615993,2018-06-06T22:04:09Z
94159575,adrianojbr,2339960,4,47384439,2017-04-02T15:11:00Z
94159577,adrianojbr,2339960,4,49642450,2017-06-18T19:37:52Z
94159578,adrianojbr,2339960,4,47384439,2017-04-02T15:11:00Z
94159579,adrianojbr,2339960,6,59615993,2018-06-06T22:04:09Z
94161552,adrianojbr,2339960,9,59488216,2018-06-02T15:33:32Z
94164449,adrianojbr,2339960,3,49642450,2017-06-18T19:37:52Z
94164451,adrianojbr,2339960,3,49642450,2017-06-18T19:37:52Z
94164454,adrianojbr,2339960,7,60157018,2018-06-25T17:01:15Z
